PRDCODEXT,PROMDEFFECDES_df1,PROMDEFFECHAS_df1,Status Hoy_df2,Prov_df2,Cat _df2,Tipo Prov_df2,LOCCOD_df3,MOVFEC_df3,ACPRCANTVEND_df3,ACPRIMPVEN_df3
560733,,,1.0,81108.0,216.0,1.0,5201.0,6/5/2021,1.0,179
560244,,,5.0,81108.0,216.0,1.0,,,,
560730,,,1.0,81108.0,216.0,1.0,5201.0,8/5/2021,1.0,179
560241,,,1.0,81108.0,216.0,1.0,5201.0,12/5/2021,1.0,295
560501,,,1.0,81108.0,216.0,1.0,5201.0,14/5/2021,1.0,179
560736,,,5.0,81108.0,216.0,1.0,,,,
560956,,,1.0,81108.0,216.0,1.0,5201.0,12/6/2021,1.0,179
560593,,,5.0,81108.0,216.0,1.0,,,,
560904,,,1.0,81108.0,216.0,1.0,5201.0,5/6/2021,1.0,359
560502,,,5.0,81108.0,216.0,1.0,,,,
562473,,,5.0,65331.0,216.0,1.0,,,,
562474,,,5.0,65331.0,216.0,1.0,5201.0,16/5/2021,1.0,509
562475,,,5.0,65331.0,216.0,1.0,5201.0,7/5/2021,1.0,335
562476,,,5.0,65331.0,216.0,1.0,5201.0,1/7/2021,1.0,335
562477,,,5.0,65331.0,216.0,1.0,,,,
562472,,,5.0,65331.0,216.0,1.0,5201.0,8/5/2021,1.0,509
562913,,,1.0,66879.0,216.0,1.0,5201.0,2/6/2023,2.0,2550
562916,,,1.0,66879.0,216.0,1.0,5201.0,21/2/2024,1.0,875
562920,,,1.0,66879.0,216.0,1.0,5201.0,1/11/2023,1.0,875
562912,,,1.0,66879.0,216.0,1.0,5201.0,29/2/2024,1.0,2135
562910,,,5.0,66879.0,216.0,1.0,,,,
600053,,,1.0,66879.0,216.0,1.0,5201.0,14/11/2023,1.0,530
600074,,,1.0,66879.0,216.0,1.0,5201.0,3/10/2023,1.0,530
600066,,,5.0,66879.0,216.0,1.0,,,,
600905,,,1.0,66879.0,216.0,1.0,5201.0,6/3/2024,0.0,0
601328,,,1.0,66879.0,216.0,1.0,5201.0,20/4/2024,1.0,3075
600879,,,1.0,66879.0,216.0,1.0,5201.0,6/3/2024,0.0,"1696,8"
600892,,,1.0,66879.0,216.0,1.0,5201.0,6/3/2024,0.0,"1119,6"
602204,,,1.0,66879.0,216.0,1.0,,,,
602205,,,1.0,66879.0,216.0,1.0,,,,
602207,,,1.0,66879.0,216.0,1.0,,,,
602206,,,1.0,66879.0,216.0,1.0,,,,
560521,,,5.0,64707.0,216.0,1.0,,,,
560910,,,5.0,64707.0,216.0,1.0,,,,
605550,,,5.0,64707.0,216.0,1.0,,,,
605060,,,1.0,64707.0,216.0,1.0,,,,
605066,,,1.0,64707.0,216.0,1.0,,,,
605036,,,1.0,64707.0,216.0,1.0,,,,
562150,,,1.0,64707.0,216.0,1.0,5201.0,2/5/2021,1.0,360
562210,,,1.0,64707.0,216.0,1.0,5201.0,18/9/2021,1.0,990
562383,,,5.0,64707.0,216.0,1.0,,,,
560012,,,5.0,85299.0,216.0,1.0,5201.0,2/5/2021,1.0,285
560343,,,5.0,85299.0,216.0,1.0,,,,
560311,,,5.0,85299.0,216.0,1.0,5201.0,2/5/2021,1.0,285
561925,,,5.0,85299.0,216.0,1.0,,,,
561932,,,5.0,85299.0,216.0,1.0,,,,
561948,,,5.0,85299.0,216.0,1.0,,,,
562042,,,5.0,85299.0,216.0,1.0,,,,
560310,,,5.0,85299.0,216.0,1.0,,,,
562033,,,5.0,85299.0,216.0,1.0,,,,
562041,,,5.0,85299.0,216.0,1.0,,,,
562127,,,5.0,85299.0,216.0,1.0,,,,
562123,,,5.0,85299.0,216.0,1.0,,,,
562194,,,5.0,85299.0,216.0,1.0,5201.0,27/9/2021,1.0,398
562195,,,5.0,85299.0,216.0,1.0,,,,
562235,,,5.0,85299.0,216.0,1.0,5201.0,2/5/2021,1.0,285
562280,,,5.0,85299.0,216.0,1.0,,,,
562281,,,5.0,85299.0,216.0,1.0,,,,
562282,,,5.0,85299.0,216.0,1.0,,,,
562279,,,5.0,85299.0,216.0,1.0,,,,
562244,,,5.0,85299.0,216.0,1.0,,,,
562343,,,5.0,64733.0,216.0,1.0,,,,
562345,,,5.0,64733.0,216.0,1.0,,,,
562361,,,5.0,64733.0,216.0,1.0,,,,
562389,,,5.0,64733.0,216.0,1.0,,,,
562346,,,5.0,64733.0,216.0,1.0,,,,
562347,,,5.0,64733.0,216.0,1.0,5201.0,2/7/2021,1.0,850
543566,,,5.0,66169.0,217.0,1.0,,,,
543565,,,5.0,66169.0,217.0,1.0,,,,
543564,,,5.0,66169.0,217.0,1.0,,,,
542193,,,5.0,66169.0,217.0,1.0,,,,
542194,,,5.0,66169.0,217.0,1.0,,,,
542195,,,5.0,66169.0,217.0,1.0,,,,
562769,,,5.0,66468.0,216.0,1.0,5201.0,19/2/2022,1.0,297
562771,,,5.0,66468.0,216.0,1.0,5201.0,19/2/2022,1.0,297
562772,,,5.0,66468.0,216.0,1.0,5201.0,6/3/2022,1.0,297
562774,,,5.0,66468.0,216.0,1.0,5201.0,22/6/2022,1.0,297
562775,,,5.0,66468.0,216.0,1.0,5201.0,22/2/2022,1.0,297
561164,,,,,,,5201.0,9/9/2021,24.0,5928
561566,,,,,,,5201.0,13/9/2021,6.0,2634
562682,,,,,,,5201.0,26/2/2022,1.0,689
562435,,,,,,,5201.0,23/6/2022,0.0,"522,12"
562703,,,,,,,5201.0,23/6/2022,0.0,"619,02"
562706,,,,,,,5201.0,23/6/2022,0.0,"781,47"
562763,,,,,,,5201.0,23/6/2022,0.0,"91,44"
562764,,,,,,,5201.0,23/6/2022,0.0,2928
562776,,,,,,,5201.0,23/6/2022,0.0,"382,9"
562777,,,,,,,5201.0,23/6/2022,0.0,"354,9"
562783,,,,,,,5201.0,23/6/2022,0.0,495
560674,,,,,,,5201.0,8/10/2022,7.0,2527
562806,,,,,,,5201.0,13/10/2022,1.0,1468
562833,,,,,,,5201.0,16/10/2022,3.0,"16496,25"
562786,,,,,,,5201.0,18/10/2022,1.0,2450
562831,,,,,,,5201.0,18/10/2022,1.0,6870
562816,,,,,,,5201.0,26/10/2022,2.0,12491
562817,,,,,,,5201.0,26/10/2022,1.0,7700
562810,,,,,,,5201.0,28/10/2022,1.0,5340
562808,,,,,,,5201.0,29/10/2022,1.0,4840
562832,,,,,,,5201.0,29/10/2022,1.0,7729
562787,,,,,,,5201.0,20/11/2022,0.0,1539
562289,,,,,,,5201.0,2/12/2022,0.0,0
562790,,,,,,,5201.0,5/12/2022,2.0,4076
562799,,,,,,,5201.0,5/12/2022,1.0,3226
562804,,,,,,,5201.0,10/1/2023,0.0,348
562805,,,,,,,5201.0,10/1/2023,0.0,150
562807,,,,,,,5201.0,10/1/2023,0.0,272
600684,,,,,,,5201.0,17/8/2023,1.0,219
590136,,,,,,,5201.0,17/4/2024,3.0,612
